9619,182343,0.407598,0.436004,186.181, 
9620,178039,-0.13846,0.438512,185.029, 
9621,170640,0.107205,0.448588,185.306, 
9622,174870,0.197145,0.445336,186.228, 
9623,183328,0.485821,0.435672,186.541, 
9624,164848,-0.202213,0.462443,187.759, 
9625,171819,-0.416386,0.452076,187.39, 
9626,152278,-0.250972,0.47576,185.655, 
9627,175825,-0.52637,0.444187,186.254, 
9628,182411,-0.773959,0.435461,185.984, 
9629,183170,0.0192928,0.434074,185.776, 
9630,176652,-0.499183,0.442695,186.065, 
9631,177024,-0.106973,0.441616,185.806, 
9632,111328,-1.09212,0.568626,189.727, 
9633,68687,-1.02962,0.724331,189.834, 
9634,154525,0.0705809,0.477755,187.804, 
9635,161745,-0.0283171,0.464102,186.65, 
9637,182929,0.194098,0.434013,185.628, 
9638,153408,0.506549,0.476257,186.537, 
9639,94602,0.259468,0.550732,169.391, 
9640,165223,0.0974944,0.423621,172.192, 
9641,167009,0.0147672,0.423096,172.905, 
9642,150418,0.329827,0.451081,174.946, 
9643,167587,-0.22959,0.427288,174.92, 
9646,142185,-1.21531,0.463811,174.891, 
9647,158110,0.254662,0.436536,173.58, 
9648,91229,-0.0371591,0.572314,172.863, 
9649,138420,-0.397938,0.466245,173.466, 
9650,157207,0.0672998,0.434807,172.398, 
9653,133170,-0.775473,0.473848,172.919, 
9656,140650,-1.26454,0.464647,174.258, 
9657,153825,0.707868,0.44471,174.418, 
9658,177530,0.119349,0.414174,174.509, 
9659,186849,-0.207936,0.404387,174.801, 
9660,166096,-0.7072,0.429964,175.231, 
9661,174376,-0.0187322,0.414508,173.092, 
9662,185107,-0.652468,0.403779,173.722, 
9663,179610,-0.652298,0.408697,173.208, 
9664,185581,-0.480727,0.405168,174.543, 
9665,181736,0.0653989,0.408149,173.996, 
9666,97042,0.49255,0.55562,173.084, 
9668,174808,0.426762,0.415691,173.8, 
9669,177061,0.55783,0.411721,173.247, 
9670,179069,0.147182,0.410951,173.9, 
9671,177113,0.862672,0.411265,173.08, 
9672,188556,-0.732593,0.399292,173.385, 
9673,180146,-0.153068,0.408401,173.34, 
9674,173631,-0.0435656,0.423089,176.297, 
9675,170909,0.0894965,0.424326,175.421, 
9676,185690,0.00846442,0.40553,174.75, 
9677,176498,-0.690115,0.416499,174.978, 
9678,171858,0.111817,0.422916,175.323, 
9679,161719,-0.243844,0.437411,175.902, 
9681,177419,0.125892,0.418465,176.262, 
9682,177499,0.149895,0.4178,176.022, 
9683,179667,-0.3918,0.415165,175.977, 
9684,173738,0.654147,0.422245,175.999, 
9685,177119,-0.463875,0.418864,176.281, 
9686,157670,-0.707794,0.442516,175.713, 
9687,171066,-0.611644,0.422935,174.927, 
9689,179894,0.220816,0.411964,174.73, 
9690,171260,-0.346902,0.420672,174.089, 
9691,170181,0.00166322,0.422763,174.402, 
9692,177109,0.0790233,0.414583,174.474, 
9693,173984,-0.163722,0.419519,174.987, 
9694,168162,-0.654387,0.426816,175.027, 
9695,154212,-0.128738,0.448566,176.151, 
9696,179305,0.622274,0.414473,175.506, 
9697,159946,0.267523,0.438766,175.477, 
9698,149462,-0.244337,0.451325,174.484, 
9699,170721,0.310544,0.42428,175.306, 
9700,161873,-0.0244894,0.43544,175.192, 
9701,179992,-0.329818,0.414174,175.715, 
9702,148475,-0.422351,0.452755,174.458, 
9703,181350,-0.353642,0.408682,174.038, 
9704,168535,-0.101054,0.453935,186.354, 
9705,105568,-0.572792,0.54099,175.774, 
9708,148319,-0.0102387,0.45233,174.202, 
9709,158876,-0.401595,0.440187,175.455, 
9710,163674,-0.055098,0.433463,175.365, 
9715,156819,-0.21419,0.442229,175.124, 
9716,180580,-0.407174,0.417749,177.521, 
9717,165231,0.166219,0.431114,175.242, 
9718,185325,0.338397,0.407068,175.24, 
9719,183544,-0.686852,0.409355,175.376, 
9720,185263,-0.392472,0.404695,174.189, 
9721,153197,-0.141143,0.447909,175.313, 
9722,161213,0.0708709,0.435485,174.853, 
9723,179979,0.459373,0.410265,174.05, 
9724,185349,0.294608,0.406028,174.804, 
9725,177641,-0.536143,0.416291,175.456, 
9726,160640,-0.240952,0.43713,175.201, 
9727,105932,-0.476116,0.536927,174.755, 
9728,131760,-0.12312,0.490472,178.035, 
9729,182050,0.527607,0.416848,177.858, 
9730,163150,-0.529597,0.432391,174.651, 
9731,182880,-0.37676,0.403411,172.517, 
9732,165990,0.34152,0.425784,173.472, 
9733,182761,-0.090158,0.405191,173.221, 
9734,141588,0.192933,0.462115,173.886, 
9735,167670,-0.637272,0.427715,175.139, 
9736,113920,-0.51726,0.516791,174.427, 
9738,163508,0.0863352,0.427875,173.016, 
9739,178008,-0.141684,0.409004,172.563, 
9742,173376,-0.350326,0.449755,187.271, 
9743,169048,-0.036743,0.458036,188.323, 
9744,44120,0.226423,0.893802,187.741, 
9745,74598,0.103992,0.685295,187.172, 
9746,172260,0.214032,0.452678,187.88, 
9747,152804,0.532107,0.479184,187.314, 
9748,130636,-0.346979,0.520703,188.201, 
9749,99824,1.18662,0.595991,188.303, 
9750,75089,-0.94449,0.686626,188.152, 
9752,88507,0.306104,0.63512,188.949, 
9753,37626,0.0248325,0.976585,189.432, 
9754,98990,0.711613,0.599298,188.555, 
9755,182797,0.039327,0.44485,190.195, 
9756,83065,-0.523455,0.659488,190.071, 
9757,173890,-1.40252,0.454625,189.579, 
9758,182489,-0.837459,0.443604,189.502, 
9759,184276,-0.291023,0.441195,189.394, 
9760,157296,-0.164852,0.47485,188.328, 
9761,167510,-0.62314,0.461125,188.729, 
9762,165251,0.734936,0.460968,187.388, 
9763,172359,0.0991738,0.449965,186.808, 
9764,181327,-1.17036,0.440987,187.783, 
9765,171977,0.218434,0.451669,187.308, 
9766,176275,0.0183952,0.445921,187.221, 
9767,152752,0.0870894,0.477965,186.806, 
9768,166845,-0.858551,0.45892,187.454, 
9771,176947,0.241478,0.447784,188.361, 
9772,170162,-0.438241,0.455253,187.795, 
9773,183458,-0.40483,0.439577,188.279, 
9774,174904,0.0467489,0.449558,188.012, 
9775,167725,-0.899867,0.45715,187.222, 
9776,161825,-0.188878,0.465667,187.326, 
9777,155982,-0.27295,0.475193,187.676, 
9778,178226,-0.691466,0.444839,187.797, 
9779,11259,3.1262,1.76923,187.73, 
9780,26667,-1.80818,1.1468,187.273, 
9781,188446,-0.218069,0.433408,188.144, 
9782,175549,0.272135,0.451914,189.345, 
9783,97000,-0.0152395,0.611151,190.342, 
9785,28427,-1.37195,1.13133,190.746, 
9786,173903,-0.42114,0.45594,190.135, 
9787,172272,0.259828,0.458966,190.497, 
9788,184082,-0.560673,0.4423,189.768, 
9789,172726,-0.211352,0.457027,189.942, 
9790,176085,0.707856,0.453663,190.368, 
9791,172326,-0.357387,0.457761,190.026, 
9792,181348,-0.816927,0.446068,189.958, 
9793,183383,0.303798,0.447786,191.756, 
9794,163297,-0.101004,0.472364,190.882, 
9795,185444,0.130175,0.442444,190.531, 
9796,183510,0.214044,0.445779,190.963, 
9797,172536,-0.205415,0.461704,191.78, 
9798,175760,-0.342398,0.456759,191.49, 
9799,180867,0.254465,0.450238,191.479, 
9800,171364,-0.0384751,0.4599,190.381, 
9801,170285,0.127226,0.462187,190.724, 
9802,161074,-0.47706,0.476243,191.136, 
9803,173656,-0.125758,0.458484,191.06, 
9805,159193,0.470632,0.48171,192.197, 
9806,177561,0.478952,0.457242,192.673, 
9807,182153,0.659833,0.449226,191.727, 
9808,187817,-0.463429,0.442851,191.922, 
9809,171386,0.269652,0.462384,191.421, 
9810,178208,-0.452636,0.454781,191.984, 
9811,187271,-0.511267,0.441049,190.863, 
9812,154471,0.0957484,0.486335,191.143, 
9827,132412,-0.598716,0.524162,190.734, 
9828,180501,-0.173359,0.449142,190.82, 
9829,174202,-0.445121,0.458871,191.521, 
9831,166440,-0.61519,0.470147,191.806, 
9832,177556,-0.27071,0.45559,191.974, 
9833,158034,-0.543027,0.479939,190.793, 
9834,182417,0.265984,0.44371,189.51, 
9835,181027,0.356255,0.447224,190.282, 
9836,165525,-0.854915,0.466332,189.726, 
9837,170319,-0.281313,0.459735,189.732, 
9838,173345,-0.158349,0.457422,190.446, 
9839,173487,-0.653341,0.45768,190.632, 
9840,178834,-0.218597,0.451647,190.996, 
9841,184279,-0.533352,0.446297,191.585, 
9842,184608,-0.0372996,0.445299,191.327, 
9843,158868,-0.411363,0.478129,190.574, 
9844,171967,-0.391537,0.458542,190.152, 
9845,174457,-0.387646,0.455317,190.177, 
9846,162655,-1.60505,0.471693,190.236, 
9847,186579,-0.0353313,0.440043,190.076, 
9848,178765,0.221405,0.450235,190.362, 
9850,186572,-0.783576,0.439293,189.748, 
9851,185083,-0.532796,0.441911,190.116, 
9852,187587,-0.324602,0.438823,190.06, 
9853,180257,0.156264,0.447497,189.992, 
9854,181432,0.476594,0.447213,190.49, 
9855,182448,-0.149879,0.446541,190.735, 
9856,180461,-0.16142,0.458788,194.897, 
9857,177210,-0.0660663,0.451894,190.231, 
9858,169538,-0.947378,0.463442,190.822, 
9859,189997,-0.265159,0.43843,191.106, 
9860,174718,-0.767016,0.455431,190.367, 
9861,186952,-0.146622,0.440666,190.535, 
9862,185313,-0.304054,0.441414,190.02, 
9863,168627,0.342189,0.465106,190.992, 
9864,167669,-0.750466,0.461508,188.976, 
9865,152013,0.593296,0.48626,189.587, 
9866,169762,0.14004,0.464022,191.187, 
9867,184600,-0.532936,0.445827,191.55, 
9868,186079,-0.452429,0.442887,191.047, 
9869,182114,-0.454088,0.448,191.183, 
9870,15554,0.948544,1.5325,191.127, 
9871,166161,-0.235445,0.468259,190.876, 
9873,183971,0.0364564,0.444593,190.694, 
9874,182894,0.85996,0.448026,191.603, 
9879,164427,0.403704,0.46947,190.368, 
9880,186315,-0.209023,0.442304,190.917, 
9881,25136,2.78723,1.21663,192.889, 
9882,109779,1.66635,0.580004,192.172, 
9893,103117,-0.357777,0.600617,192.869, 
9894,176579,-0.403344,0.458488,192.663, 
9895,176964,-0.881769,0.457223,192.34, 
9896,175806,0.271143,0.458674,192.319, 
9897,180769,-1.04389,0.451942,192.152, 
9898,178638,-1.13567,0.454053,191.908, 
9899,185419,0.252586,0.44434,191.334, 
9900,188066,0.409881,0.442887,192.065, 
9902,163033,-0.436644,0.4777,192.883, 
9903,185014,0.985277,0.446709,192.144, 
9904,184537,-0.0777065,0.446896,191.977, 
9905,164612,-0.433044,0.473881,192.265, 
9906,175220,-0.805474,0.459327,192.271, 
9907,109837,1.18784,0.582934,193.194, 
9908,182042,0.67812,0.417299,178.046, 
9909,171317,-0.557536,0.431446,178.577, 
9910,186099,-0.230786,0.410944,177.278, 
9911,186692,0.206674,0.407815,176.208, 
9912,165616,0.491014,0.435945,177.412, 
9913,175400,-0.297488,0.418473,175.26, 
9915,181867,0.267804,0.413737,176.442, 
9916,179390,-0.727671,0.41817,177.113, 
9917,186768,-0.123674,0.408538,176.556, 
9918,180846,-0.0244352,0.412782,175.54, 
9919,166624,0.0583461,0.430344,175.665, 
9920,179362,-0.277107,0.416075,176.213, 
9921,152237,-0.303989,0.449833,175.514, 
9922,178570,0.0814706,0.412336,174.243, 
9923,59381,0.587611,0.7172,174.769, 
9924,172019,-1.04181,0.419993,174.193, 
9925,175525,-0.289613,0.416935,174.678, 
9926,162838,-0.452457,0.43513,175.589, 
9927,163813,-0.031932,0.434605,175.901, 
9928,173853,-0.0533813,0.420894,175.495, 
9929,187688,-0.4219,0.407434,176.512, 
9930,185704,-0.552065,0.406372,175.119, 
9931,175152,-0.115139,0.424592,177.697, 
9932,96116,-0.152679,0.577125,178.924, 
9946,157403,-0.960519,0.435547,172.799, 
9947,141534,0.0624957,0.461146,173.488, 
9948,175483,-0.219759,0.411874,172.537, 
9949,179117,-0.458075,0.40829,172.797, 
9950,175152,0.210321,0.413528,173.066, 
9951,176476,0.509331,0.412155,173.143, 
9952,168115,0.0712604,0.420525,172.423, 
9953,184142,-0.371667,0.404481,173.57, 
9954,189049,-0.218969,0.399843,173.851, 
9955,185596,-0.339168,0.401962,173.169, 
9956,168540,-0.0256108,0.423109,173.702, 
9957,151973,-0.573302,0.447989,174.643, 
9958,166315,0.147974,0.425868,173.677, 
9960,186381,0.0242352,0.404387,174.582, 
9961,155828,-0.599448,0.443768,175.178, 
9962,165097,-0.294163,0.433861,176.287, 
9965,174724,-0.313367,0.42092,175.945, 
9966,177913,-0.994136,0.4178,176.227, 
